ISTAT	Titolo	lat	lon	RipartizioneN	Ripartizione	Regione	Provincia	Capoluogo	Sigla	Popolazione	pDim	svg	jpg	png	gif	tif	mAltri	nNum	bDim	bNum	mNum	mSezioni	mDim	mImm	qTipo	aNum	C	Correggere	Curiosità	D	E	F	NN	Organizzare	P	Recentismo	S	Senza fonte	Tmp	W
14001	Albaredo per San Marco	46.10293	9.59046	1	Nord-ovest	Lombardia	Sondrio	0	SO	286	5,028	8	1	0	1	0	0	2	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
34001	Albareto	44.44692	9.70228	2	Nord-est	Emilia-Romagna	Parma	0	PR	2125	9,138	14	4	3	0	0	0	15	343	1	1	Monumenti e luoghi d'interesse	114	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4004	Albaretto della Torre	44.6	8.066666667	1	Nord-ovest	Piemonte	Cuneo	0	CN	231	4,403	7	1	4	0	0	0	8	78	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13003	Albavilla	45.8	9.183333333	1	Nord-ovest	Lombardia	Como	0	CO	6400	39,881	10	28	2	0	0	0	21	141	2	1	Monumenti e luoghi d'interesse	16,056	18	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1
9002	Albenga	44.04911389	8.213016667	1	Nord-ovest	Liguria	Savona	0	SV	24061	52,796	15	18	4	0	0	0	27	1,443	11	2	Monumenti e luoghi d'interesse|Musei	18,477	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6002	Albera Ligure	44.70333333	9.067222222	1	Nord-ovest	Piemonte	Alessandria	0	AL	293	9,016	5	2	3	0	0	0	8	0	0	1	Monumenti e luoghi d'interesse	1,249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72003	Alberobello	40.78406111	17.23746111	4	Sud	Puglia	Bari	0	BA	10621	25,123	13	7	3	0	0	0	25	0	0	1	Monumenti e luoghi d'interesse	7,831	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
71002	Alberona	41.43333333	15.11666667	4	Sud	Puglia	Foggia	0	FG	902	9,972	8	1	2	0	0	0	9	446	5	1	Monumenti e luoghi d'interesse	971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13004	Albese con Cassano	45.8	9.166666667	1	Nord-ovest	Lombardia	Como	0	CO	4222	17,529	9	2	3	0	0	0	27	0	0	1	Monumenti e luoghi d'interesse	8,244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24002	Albettone	45.36666667	11.58333333	2	Nord-est	Veneto	Vicenza	0	VI	2013	12,304	6	1	5	0	0	0	10	217	2	1	Monumenti e luoghi d'interesse	3,871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79002	Albi (Italia)	39.01666667	16.6	4	Sud	Calabria	Catanzaro	0	CZ	870	7,308	10	0	2	0	0	0	3	0	0	1	Monumenti e luoghi d'interesse	974	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22002	Albiano (Trentino-Alto Adige)	46.15	11.2	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	1485	10,994	8	3	4	0	0	0	13	0	0	1	Monumenti e luoghi d'interesse	725	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1004	Albiano d'Ivrea	45.43333333	7.95	1	Nord-ovest	Piemonte	Torino	0	TO	1641	8,929	9	6	3	0	0	0	15	86	1	1	Monumenti e luoghi d'interesse	2,197	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108003	Albiate	45.66666667	9.25	1	Nord-ovest	Lombardia	Monza e della Brianza	0	MB	6405	8,164	8	2	1	0	0	0	3	0	0	1	Monumenti principali	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78006	Albidona	39.9242	16.47	4	Sud	Calabria	Cosenza	0	CS	1243	225,279	8	52	4	0	0	0	295	1,383	12	1	Monumenti e luoghi d'interesse	77,278	24	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
28003	Albignasego	45.35	11.86666667	2	Nord-est	Veneto	Padova	0	PD	26540	15,263	9	2	3	0	0	0	13	0	0	1	Monumenti e luoghi d'interesse	3,607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35001	Albinea	44.61666667	10.6	2	Nord-est	Emilia-Romagna	Reggio nell'Emilia	0	RE	8836	21,436	9	10	3	0	0	0	15	738	4	1	Monumenti	946	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
16004	Albino (Italia)	45.76055556	9.796944444	1	Nord-ovest	Lombardia	Bergamo	0	BG	17800	63,921	9	26	3	0	0	0	16	350	4	1	Monumenti e luoghi d'interesse	19,119	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13005	Albiolo	45.8	8.933333333	1	Nord-ovest	Lombardia	Como	0	CO	2730	15,357	8	3	3	0	0	0	28	0	0	1	Monumenti e luoghi d'interesse	5,406	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9004	Albisola Superiore	44.33950278	8.510133333	1	Nord-ovest	Liguria	Savona	0	SV	9742	28,210	9	12	3	0	0	0	43	283	2	2	Monumenti e luoghi d'interesse|Musei	9,372	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
9003	Albissola Marina	44.33079	8.5096	1	Nord-ovest	Liguria	Savona	0	SV	5339	20,813	8	9	3	0	0	0	44	144	1	1	Monumenti e luoghi d'interesse	3,526	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12002	Albizzate	45.71666667	8.8	1	Nord-ovest	Lombardia	Varese	0	VA	5237	5,080	8	6	1	0	0	0	3	0	0	1	Monumenti e luoghi d'interesse	678	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
18003	Albonese	45.3	8.7	1	Nord-ovest	Lombardia	Pavia	0	PV	534	3,993	9	1	3	0	0	0	2	0	0	0		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
14002	Albosaggia	46.15	9.85	1	Nord-ovest	Lombardia	Sondrio	0	SO	2997	7,061	9	0	0	1	0	0	2	0	0	0		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
5002	Albugnano	45.07861111	7.972222222	1	Nord-ovest	Piemonte	Asti	0	AT	500	11,632	12	7	2	0	0	0	10	257	3	1	Monumenti e luoghi d'interesse	3,103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18004	Albuzzano	45.18333333	9.266666667	1	Nord-ovest	Lombardia	Pavia	0	PV	3638	4,192	8	0	2	0	0	0	4	0	0	0		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
81001	Alcamo	37.96666667	12.96666667	5	Isole	Sicilia	Trapani	0	TP	45406	130,751	17	92	6	0	0	0	334	8,358	41	1	Monumenti e luoghi d'interesse	47,811	46	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
83001	Alcara Li Fusi	38.01666667	14.7	5	Isole	Sicilia	Messina	0	ME	1812	23,077	9	6	2	0	0	0	18	84	1	1	Monumenti e luoghi d'interesse	1,552	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22003	Aldeno	45.98333333	11.08333333	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	3148	16,034	8	4	2	0	0	0	20	1,910	6	1	Monumenti e luoghi d'interesse	1,388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21001	Aldino	46.36666667	11.35	2	Nord-est	Trentino-Alto Adige/Südtirol	Bolzano/Bozen	0	BZ	1656	9,616	11	3	1	0	0	0	9	632	5	1	Monumenti e luoghi d'interesse	1,865	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95004	Ales	39.76666667	8.816666667	5	Isole	Sardegna	Oristano	0	OR	1366	8,253	11	2	2	0	0	0	5	882	4	1	Monumenti e luoghi d'interesse	1,203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6003	Alessandria	44.91333056	8.62	1	Nord-ovest	Piemonte	Alessandria	1	AL	93634	88,061	21	18	3	0	0	1	51	4,511	30	2	Monumenti e luoghi d'interesse|Arte	12,925	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
78007	Alessandria del Carretto	39.96666667	16.38333333	4	Sud	Calabria	Cosenza	0	CS	384	21,897	8	6	3	0	0	0	3	0	0	1	Luoghi di interesse	5,692	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84002	Alessandria della Rocca	37.5696	13.45346389	5	Isole	Sicilia	Agrigento	0	AG	2717	15,390	10	1	3	0	0	0	17	553	4	1	Monumenti e luoghi d'interesse	4,686	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
75002	Alessano	39.88333333	18.33333333	4	Sud	Puglia	Lecce	0	LE	6281	38,687	10	14	2	0	0	0	9	600	6	1	Monumenti e luoghi d'interesse	16,991	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75003	Alezio	40.06666667	18.05	4	Sud	Puglia	Lecce	0	LE	5609	36,241	10	10	2	0	0	0	20	521	6	1	Monumenti e luoghi d'interesse	2,998	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65004	Alfano	40.17745833	15.42459722	4	Sud	Campania	Salerno	0	SA	989	7,092	11	3	3	0	0	0	5	229	2	1	Monumenti e luoghi d'interesse	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66003	Alfedena	41.73545	14.035	4	Sud	Abruzzo	L'Aquila	0	AQ	917	22,802	10	9	2	0	0	0	13	580	5	1	Monumenti e luoghi d'interesse	8,260	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17004	Alfianello	45.26666667	10.15	1	Nord-ovest	Lombardia	Brescia	0	BS	2425	7,177	13	0	3	0	0	0	5	0	0	0		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6004	Alfiano Natta	45.04944444	8.209444444	1	Nord-ovest	Piemonte	Alessandria	0	AL	742	6,683	6	1	3	0	0	0	10	89	1	1	Monumenti e luoghi d'interesse	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39001	Alfonsine	44.50611111	12.04111111	2	Nord-est	Emilia-Romagna	Ravenna	0	RA	11808	30,795	14	2	2	0	0	0	19	374	2	2	Monumenti e luoghi d'interesse|Musei	4,924	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
90003	Alghero	40.56	8.315	5	Isole	Sardegna	Sassari	0	SS	43743	79,596	20	27	3	0	0	0	43	1,227	4	2	Monumenti e luoghi d'interesse|Musei, biblioteche e archivi	14,309	10	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
16248	Algua	45.83333333	9.71666667	1	Nord-ovest	Lombardia	Bergamo	0	BG	658	8,611	10	2	3	0	0	0	5	230	2	1	Da vedere	1,398	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0
83002	Alì (Italia)	38.02694444	15.41694444	5	Isole	Sicilia	Messina	0	ME	710	18,234	10	0	2	0	0	0	14	251	2	1	Monumenti e luoghi d'interesse	6,893	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
83003	Alì Terme	38.00722222	15.42638889	5	Isole	Sicilia	Messina	0	ME	2446	18,824	8	0	3	0	0	0	11	0	0	1	Chiese e luoghi di culto	1,272	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
82001	Alia (Italia)	37.78333333	13.71666667	5	Isole	Sicilia	Palermo	0	PA	3510	26,816	8	6	2	0	0	0	18	1,912	14	2	Monumenti e luoghi d'interesse|Musei	11,128	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77002	Aliano	40.31666667	16.23333333	4	Sud	Basilicata	Matera	0	MT	907	10,013	10	4	2	1	0	0	4	0	0	1	Monumenti e luoghi d'interesse	1,665	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6005	Alice Bel Colle	44.72694444	8.451666667	1	Nord-ovest	Piemonte	Alessandria	0	AL	732	6,369	6	3	3	0	0	0	9	85	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	Alice Castello	45.36666667	8.083333333	1	Nord-ovest	Piemonte	Vercelli	0	VC	2544	8,050	8	2	1	0	0	0	7	81	1	1	Monumenti e luoghi d'interesse	1,815	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
61002	Alife	41.33333333	14.33333333	4	Sud	Campania	Caserta	0	CE	7555	37,688	12	8	3	0	0	0	14	241	3	1	Monumenti e luoghi d'interesse	10,635	6	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0
82002	Alimena	37.7	14.11666667	5	Isole	Sicilia	Palermo	0	PA	1915	9,314	10	7	1	0	0	0	13	0	0	1	Monumenti e luoghi d'interesse	2,410	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82003	Aliminusa	37.86443889	13.78138889	5	Isole	Sicilia	Palermo	0	PA	1138	53,895	11	6	2	0	0	0	69	3,452	29	1	Monumenti e luoghi d'interesse	1,001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95005	Allai	39.9569991	8.8639498	5	Isole	Sardegna	Oristano	0	OR	355	18,747	8	0	2	0	0	0	2	1,447	10	1	Monumenti e luoghi d'interesse	261	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
25003	Alleghe	46.4081	12.0257	2	Nord-est	Veneto	Belluno	0	BL	1166	8,263	10	5	4	0	0	0	5	0	0	1	Monumenti e luoghi di interesse	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7001	Allein	45.80833333	7.2725	1	Nord-ovest	Valle d'Aosta/Vallée d'Aoste	Valle d'Aosta/Vallée d'Aoste	0	AO	209	13,935	8	9	2	0	0	0	18	735	4	2	Monumenti e luoghi d'interesse|Musei	3,280	7	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
55002	Allerona	42.81666667	11.96666667	3	Centro	Umbria	Terni	0	TR	1722	3,428	8	1	2	0	0	0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75004	Alliste	39.95	18.08333333	4	Sud	Puglia	Lecce	0	LE	6614	30,616	10	13	4	0	0	0	25	1,115	8	1	Monumenti e luoghi d'interesse	2,502	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
58004	Allumiere	42.15694444	11.90472222	3	Centro	Lazio	Roma	0	RM	3914	13,040	11	3	2	0	0	0	8	0	0	1	Monumenti e luoghi d'interesse	1,210	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6192	Alluvioni Piovera	45	8.8	1	Nord-ovest	Piemonte	Alessandria	0	AL	1689	2,723	7	1	3	0	0	0	1	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
16005	Almè	45.73694444	9.615277778	1	Nord-ovest	Lombardia	Bergamo	0	BG	5540	11,008	12	3	3	0	0	0	12	0	0	1	Luoghi d'interesse	1,109	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
16006	Almenno San Bartolomeo	45.74888889	9.579722222	1	Nord-ovest	Lombardia	Bergamo	0	BG	6373	13,471	11	4	3	0	0	0	8	0	0	1	Museo del falegname	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16007	Almenno San Salvatore	45.75	9.5875	1	Nord-ovest	Lombardia	Bergamo	0	BG	5657	8,423	13	2	3	0	0	0	5	0	0	1	Monumenti e luoghi d'interesse	1,501	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1006	Almese	45.11666667	7.4	1	Nord-ovest	Piemonte	Torino	0	TO	6375	17,419	11	9	2	0	0	0	5	0	0	1	La chiesa di Santo Stefano a Rivera	660	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24003	Alonte	45.36666667	11.43333333	2	Nord-est	Veneto	Vicenza	0	VI	1599	7,912	7	5	4	0	0	0	7	499	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25072	Alpago (comune)	46.1263	12.3525	2	Nord-est	Veneto	Belluno	0	BL	6791	5,963	8	2	4	0	0	0	0	0	0	1	Monumenti e luoghi d'interesse	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1007	Alpette	45.40944444	7.579166667	1	Nord-ovest	Piemonte	Torino	0	TO	246	12,229	8	6	3	0	0	0	8	0	0	1	Monumenti e luoghi d'interesse	2,608	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1008	Alpignano	45.1	7.516666667	1	Nord-ovest	Piemonte	Torino	0	TO	16811	32,574	12	6	3	0	0	0	15	0	0	1	Monumenti e luoghi d'interesse	4,054	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33002	Alseno	44.9	9.966666667	2	Nord-est	Emilia-Romagna	Piacenza	0	PC	4697	9,838	14	2	2	0	0	0	10	0	0	1	Monumenti e luoghi d'interesse	953	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
13006	Alserio	45.78333333	9.2	1	Nord-ovest	Lombardia	Como	0	CO	1294	9,307	7	1	3	0	0	0	28	0	0	1	Monumenti e luoghi d'interesse	3,722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33049	Alta Val Tidone	44.905	9.326388889	2	Nord-est	Emilia-Romagna	Piacenza	0	PC	2959	40,542	9	10	2	0	0	0	68	1,705	7	1	Monumenti e luoghi d'interesse	14,252	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13253	Alta Valle Intelvi	45.9848	9.0271	1	Nord-ovest	Lombardia	Como	0	CO	2949	2,722	8	1	3	0	0	0	3	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
72004	Altamura	40.81666667	16.55	4	Sud	Puglia	Bari	0	BA	70563	86,789	11	9	3	0	0	0	122	5,062	17	2	Testimonianze archeologiche|Monumenti e luoghi d'interesse	19,092	2	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
9005	Altare (Italia)	44.3362	8.344	1	Nord-ovest	Liguria	Savona	0	SV	2001	25,990	8	8	6	0	0	0	45	138	1	1	Monumenti e luoghi d'interesse	7,624	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22235	Altavalle	46.18333333	11.23333333	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	1610	3,971	8	2	2	0	0	0	3	0	0	1	Monumenti e luoghi d'interesse	610	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
64002	Altavilla Irpina	41.00805556	14.78222222	4	Sud	Campania	Avellino	0	AV	4123	10,414	7	1	3	0	0	0	0	0	0	1	Monumenti e luoghi d'interesse	581	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
82004	Altavilla Milicia	38.04222222	13.55027778	5	Isole	Sicilia	Palermo	0	PA	8376	15,669	10	4	2	0	0	0	22	0	0	1	Monumenti e luoghi d'interesse	5,805	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6007	Altavilla Monferrato	44.99444444	8.376944444	1	Nord-ovest	Piemonte	Alessandria	0	AL	424	7,408	6	6	2	0	0	0	14	0	0	1	Monumenti e luoghi d'interesse	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65005	Altavilla Silentina	40.53333333	15.13333333	4	Sud	Campania	Salerno	0	SA	7061	22,985	8	1	3	0	0	0	17	1,167	10	1	Monumenti e luoghi d'interesse	1,580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24004	Altavilla Vicentina	45.5164	11.4597	2	Nord-est	Veneto	Vicenza	0	VI	11935	18,708	9	1	4	0	0	0	15	0	0	1	Monumenti e luoghi d'interesse	932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109001	Altidona	43.10683889	13.794	3	Centro	Marche	Fermo	0	FM	3546	8,069	9	3	3	0	0	0	1	59	1	1	Monumenti e luoghi d'interesse	578	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
78008	Altilia	39.13049	16.2527	4	Sud	Calabria	Cosenza	0	CS	684	2,184	11	0	3	0	0	0	1	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
69001	Altino	42.1	14.33333333	4	Sud	Abruzzo	Chieti	0	CH	3119	10,573	10	4	4	0	0	0	7	123	1	2	Monumenti e luoghi d'interesse|Museo del Peperone dolce	4,977	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24005	Altissimo (Italia)	45.61472222	11.25083333	2	Nord-est	Veneto	Vicenza	0	VI	2172	6,578	6	1	5	0	0	0	3	618	5	1	Monumenti e luoghi d'interesse	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26001	Altivole	45.75	11.95	2	Nord-est	Veneto	Treviso	0	TV	7006	4,082	9	1	3	0	0	0	5	0	0	1	Monumenti e luoghi d'interesse	486	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4005	Alto (Italia)	44.11666667	8	1	Nord-ovest	Piemonte	Cuneo	0	CN	137	12,268	8	3	4	0	0	0	14	0	0	1	Monumenti e luoghi d'interesse	3,937	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
37062	Alto Reno Terme	44.16027778	10.97333333	2	Nord-est	Emilia-Romagna	Bologna	0	BO	6949	3,285	9	1	2	0	0	0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2170	Alto Sermenza	45.88333	8	1	Nord-ovest	Piemonte	Vercelli	0	VC	151	3,112	9	1	2	0	0	0	1	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
82005	Altofonte	38.05	13.3	5	Isole	Sicilia	Palermo	0	PA	10015	15,544	11	3	2	0	0	0	12	0	0	1	Monumenti e luoghi d'interesse	3,396	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
78009	Altomonte	39.7	16.13333333	4	Sud	Calabria	Cosenza	0	CS	4320	4,856	8	8	2	0	0	0	4	0	0	1	Monumenti e luoghi d'interesse	741	7	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
46001	Altopascio	43.81666667	10.67472222	3	Centro	Toscana	Lucca	0	LU	15731	29,325	13	6	3	0	0	0	13	1,071	14	1	Monumenti e luoghi d'interesse	429	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0
22236	Altopiano della Vigolana	46	11.2	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	5077	8,360	7	4	2	0	0	0	12	0	0	1	Monumenti e luoghi d'interesse	2,991	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55003	Alviano	42.58333333	12.3	3	Centro	Umbria	Terni	0	TR	1428	4,492	12	3	2	0	0	0	1	0	0	1	Monumenti e luoghi d'interesse	1,075	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
61003	Alvignano	41.25	14.33333333	4	Sud	Campania	Caserta	0	CE	4714	28,959	8	11	3	0	0	0	12	0	0	1	Monumenti e luoghi d'interesse	9,172	9	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
60004	Alvito (Italia)	41.68888889	13.74444444	3	Centro	Lazio	Frosinone	0	FR	2586	21,505	9	8	3	0	0	0	21	786	6	1	Monumenti e luoghi d'interesse	2,786	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16008	Alzano Lombardo	45.73166667	9.728333333	1	Nord-ovest	Lombardia	Bergamo	0	BG	13683	52,688	8	20	3	0	0	0	8	2,298	15	1	Monumenti e luoghi d'interesse	15,976	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6008	Alzano Scrivia	45.01888889	8.881666667	1	Nord-ovest	Piemonte	Alessandria	0	AL	364	4,981	7	2	3	0	0	0	7	0	0	1	Monumenti e luoghi d'interesse	79	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13007	Alzate Brianza	45.76666667	9.183333333	1	Nord-ovest	Lombardia	Como	0	CO	4900	16,382	9	2	2	0	0	0	41	0	0	1	Monumenti e luoghi d'interesse	8,325	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65006	Amalfi	40.63333333	14.60277778	4	Sud	Campania	Salerno	0	SA	5004	28,399	17	9	3	0	0	0	9	0	0	1	Monumenti e luoghi d'interesse	12,487	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109002	Amandola	42.9801	13.3575	3	Centro	Marche	Fermo	0	FM	3471	21,482	10	6	3	0	0	0	20	202	3	1	Monumenti e luoghi d'interesse	5,933	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
78010	Amantea	39.13333333	16.06666667	4	Sud	Calabria	Cosenza	0	CS	14075	30,781	12	10	3	0	0	0	21	1,079	10	1	Monumenti e luoghi d'interesse	5,703	6	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
30002	Amaro (Italia)	46.375	13.09638889	2	Nord-est	Friuli-Venezia Giulia	Udine	0	UD	849	6,700	12	4	2	0	0	0	4	243	1	1	Monumenti e luoghi d'interesse	819	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79003	Amaroni	38.8	16.45	4	Sud	Calabria	Catanzaro	0	CZ	1773	2,577	12	0	2	0	0	0	3	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
60005	Amaseno	41.46666667	13.33333333	3	Centro	Lazio	Frosinone	0	FR	4288	36,230	8	4	3	0	0	0	35	1,569	9	1	Monumenti e luoghi d'interesse	2,841	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
79004	Amato (Italia)	38.93333333	16.46666667	4	Sud	Calabria	Catanzaro	0	CZ	796	7,383	10	0	1	0	0	0	1	0	0	1	Monumenti e luoghi d'interesse storico-sociale	1,988	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
57002	Amatrice	42.62938056	13.28837222	3	Centro	Lazio	Rieti	0	RI	2381	33,970	10	17	3	0	0	0	21	149	1	1	Monumenti e luoghi d'interesse	2,687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16009	Ambivere	45.71777778	9.548611111	1	Nord-ovest	Lombardia	Bergamo	0	BG	2392	8,725	10	2	3	0	0	0	4	0	0	1	Monumenti e luoghi d'interesse	1,407	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22237	Amblar-Don	46.4	11.15	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	541	4,593	7	0	2	0	0	0	6	0	0	1	Monumenti e luoghi d'interesse	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11001	Ameglia	44.06726389	9.957541667	1	Nord-ovest	Liguria	La Spezia	0	SP	4364	25,588	11	11	3	0	0	0	24	616	5	1	Monumenti e luoghi d'interesse	2,736	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55004	Amelia (Italia)	42.5535279	12.4167756	3	Centro	Umbria	Terni	0	TR	11852	23,875	14	10	2	0	0	0	15	0	0	1	Monumenti e luoghi d'interesse	10,140	8	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
78011	Amendolara	39.95	16.58333333	4	Sud	Calabria	Cosenza	0	CS	2854	14,801	8	2	3	0	0	0	2	0	0	1	Monumenti e luoghi d'interesse	3,763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3002	Ameno	45.78333333	8.43333333	1	Nord-ovest	Piemonte	Novara	0	NO	958	24,176	8	4	2	0	0	0	9	1,180	8	1	Monumenti e luoghi d'interesse	3,585	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
